codigo,nombre,stock_disponible,stock,tipo,nivel_uso,categoria
12334,ALICATE CORTANTE,49,49,Fijos,4,Alicates / pinzas
12333,ALICATE DE PUNTA,52,52,Fijos,4,Alicates / pinzas
12336,ALICATE SEEGER,33,33,Fijos,4,Alicates / pinzas
12335,ALICATE UNIVERSAL,43,43,Fijos,4,Alicates / pinzas
10826,Alicate de resorte de freno,1,1,Fijos,4,Alicates / pinzas
10596,"Alicate para anillos elasticos,N°1",1,1,Fijos,4,Alicates / pinzas
10597,"Alicate para anillos elasticos,N°2",1,1,Fijos,4,Alicates / pinzas
10598,"Alicate para anillos elasticos,N°3",1,1,Fijos,4,Alicates / pinzas
10599,"Alicate para anillos elasticos,N°4",1,1,Fijos,4,Alicates / pinzas
10600,"Alicate para anillos elasticos,N°5",1,1,Fijos,4,Alicates / pinzas
10601,"Alicate para anillos elasticos,N°6",1,1,Fijos,4,Alicates / pinzas
11619,"CALIBRADOR DE CORRIENTE,N°1",1,1,Fijos,4,Metrología - Pies de metro
11620,"CALIBRADOR DE CORRIENTE,N°2",1,1,Fijos,4,Metrología - Pies de metro
11621,"CALIBRADOR DE CORRIENTE,N°3",1,1,Fijos,4,Metrología - Pies de metro
11622,"CALIBRADOR DE CORRIENTE,N°4",1,1,Fijos,4,Metrología - Pies de metro
11623,"CALIBRADOR DE CORRIENTE,N°5",1,1,Fijos,4,Metrología - Pies de metro
11624,"CALIBRADOR DE CORRIENTE,N°6",1,1,Fijos,4,Metrología - Pies de metro
11594,"CALIBRADOR DE PRESION,N°1",1,1,Fijos,4,Metrología - Pies de metro
11595,"CALIBRADOR DE PRESION,N°2",1,1,Fijos,4,Metrología - Pies de metro
11596,"CALIBRADOR DE PRESION,N°3",1,1,Fijos,4,Metrología - Pies de metro
11597,"CALIBRADOR DE PRESION,N°4",1,1,Fijos,4,Metrología - Pies de metro
11598,"CALIBRADOR DE PRESION,N°5",1,1,Fijos,4,Metrología - Pies de metro
11585,"CALIBRADOR DE PROCESOS 720 SERIES,N°1",1,1,Fijos,4,Metrología - Pies de metro
11586,"CALIBRADOR DE PROCESOS 720 SERIES,N°2",1,1,Fijos,4,Metrología - Pies de metro
11587,"CALIBRADOR DE PROCESOS 720 SERIES,N°3",1,1,Fijos,4,Metrología - Pies de metro
11588,"CALIBRADOR LOOP 707,N°1",1,1,Fijos,4,Metrología - Pies de metro
11589,"CALIBRADOR LOOP 707,N°2",1,1,Fijos,4,Metrología - Pies de metro
11590,"CALIBRADOR LOOP 707,N°3",1,1,Fijos,4,Metrología - Pies de metro
11591,"CALIBRADOR LOOP 707,N°4",1,1,Fijos,4,Metrología - Pies de metro
11592,"CALIBRADOR LOOP 707,N°5",1,1,Fijos,4,Metrología - Pies de metro
11693,"CALIBRADORES DE TEMPERATURA, N°1",1,1,Fijos,4,Metrología - Pies de metro
11694,"CALIBRADORES DE TEMPERATURA, N°2",1,1,Fijos,4,Metrología - Pies de metro
11695,"CALIBRADORES DE TEMPERATURA, N°3",1,1,Fijos,4,Metrología - Pies de metro
11696,"CALIBRADORES DE TEMPERATURA, N°4",1,1,Fijos,4,Metrología - Pies de metro
11697,"CALIBRADORES DE TEMPERATURA, N°5",1,1,Fijos,4,Metrología - Pies de metro
11698,"CALIBRADORES DE TEMPERATURA, N°6",1,1,Fijos,4,Metrología - Pies de metro
60027,CARRO NEGROS MECANICOS /LLAVE - 1,1,1,llave_auto,4,Llaves / apriete
60028,CARRO NEGROS MECANICOS /LLAVE - 2,1,1,llave_auto,4,Llaves / apriete
60029,CARRO NEGROS MECANICOS /LLAVE - 3,1,1,llave_auto,4,Llaves / apriete
60030,CARRO NEGROS MECANICOS /LLAVE - 4,1,1,llave_auto,4,Llaves / apriete
10287,Caja de dado estrella ½,1,1,Fijos,4,Dados / chicharras
10280,Caja de dados 3/8,12,12,Fijos,4,Dados / chicharras
10288,Caja llaves punta corona,13,13,Fijos,4,Llaves / apriete
10272,Cajas de dado 1/4,8,8,Fijos,4,Dados / chicharras
10253,Cajas de dados de 1/2,29,29,Fijos,4,Dados / chicharras
10684,Calibrador de profundidad,1,1,Fijos,4,Metrología - Pies de metro
10339,"Combo , N°1",0,0,Consumible,4,Golpe / percusión
10340,"Combo , N°2",0,0,Consumible,4,Golpe / percusión
10341,"Combo , N°3",0,0,Consumible,4,Golpe / percusión
10342,"Combo , N°4",0,0,Consumible,4,Golpe / percusión
11296,DESTORNILLADOR BUSCAPLO,16,16,Consumibles,4,Destornilladores
12338,DESTORNILLADOR DE CRUZ,68,68,Fijos,4,Destornilladores
10858,DESTORNILLADOR DE IMPACTO  N°1,1,1,Fijos,4,Destornilladores
10859,DESTORNILLADOR DE IMPACTO  N°2,1,1,Fijos,4,Destornilladores
10860,DESTORNILLADOR DE IMPACTO  N°3,1,1,Fijos,4,Destornilladores
10861,DESTORNILLADOR DE IMPACTO  N°4,1,1,Fijos,4,Destornilladores
10862,DESTORNILLADOR DE IMPACTO  N°5,1,1,Fijos,4,Destornilladores
12178,DESTORNILLADOR DE IMPACTO  N°6,1,1,Fijos,4,Destornilladores
12337,DESTORNILLADOR DE PALETA,100,100,Fijos,4,Destornilladores
12341,DESTORNILLADORES DE DADOS,18,18,Fijos,4,Dados / chicharras
12340,DESTORNILLADORES TORX,17,17,Fijos,4,Destornilladores
10304,"Dados torx,N°1",2,2,Fijos,4,Dados / chicharras
10305,"Dados torx,N°2",1,1,Fijos,4,Dados / chicharras
10639,"Estuchera con llaves punta corona ,N°1",1,1,Fijos,4,Llaves / apriete
10640,"Estuchera con llaves punta corona ,N°2",1,1,Fijos,4,Llaves / apriete
10641,"Estuchera con llaves punta corona ,N°3",1,1,Fijos,4,Llaves / apriete
10642,"Estuchera con llaves punta corona ,N°4",1,1,Fijos,4,Llaves / apriete
10643,"Estuchera con llaves punta corona ,N°5",1,1,Fijos,4,Llaves / apriete
11315,"LLAVE FRANCESA \""8\"",N°1",1,1,Consumibles,4,Llaves / apriete
12353,LLAVES MAQUETA BALENO,1,1,Fijos,4,Llaves / apriete
12354,LLAVES MAQUETA FORD,1,1,Fijos,4,Llaves / apriete
10634,"Llave de torque 1/2 ,N°1",1,1,Fijos,4,Llaves / apriete
12043,"Llave de torque 1/2 ,N°10",1,1,Fijos,4,Llaves / apriete
10635,"Llave de torque 1/2 ,N°2",1,1,Fijos,4,Llaves / apriete
10636,"Llave de torque 1/2 ,N°3",1,1,Fijos,4,Llaves / apriete
10637,"Llave de torque 1/2 ,N°4",1,1,Fijos,4,Llaves / apriete
12038,"Llave de torque 1/2 ,N°5",1,1,Fijos,4,Llaves / apriete
12039,"Llave de torque 1/2 ,N°6",1,1,Fijos,4,Llaves / apriete
12040,"Llave de torque 1/2 ,N°7",1,1,Fijos,4,Llaves / apriete
12041,"Llave de torque 1/2 ,N°8",1,1,Fijos,4,Llaves / apriete
12042,"Llave de torque 1/2 ,N°9",1,1,Fijos,4,Llaves / apriete
12044,Llave de torque 3/8 N°1,1,1,Fijos,4,Llaves / apriete
12045,Llave de torque 3/8 N°2,1,1,Fijos,4,Llaves / apriete
12046,Llave de torque 3/8 N°3,1,1,Fijos,4,Llaves / apriete
12047,Llave de torque 3/8 N°4,1,1,Fijos,4,Llaves / apriete
12048,Llave de torque Lautaro,1,1,Fijos,4,Llaves / apriete
10638,Llave de torque digital,1,1,Fijos,4,Llaves / apriete
10646,"Llave de torque vlc ,N°1",1,1,Fijos,4,Llaves / apriete
10647,"Llave de torque vlc ,N°2",1,1,Fijos,4,Llaves / apriete
10627,"Llaves de torque 3/8 ,N°1",1,1,Fijos,4,Llaves / apriete
10630,"Llaves de torque 3/8 ,N°1",1,1,Fijos,4,Llaves / apriete
10628,"Llaves de torque 3/8 ,N°2",1,1,Fijos,4,Llaves / apriete
10631,"Llaves de torque 3/8 ,N°2",1,1,Fijos,4,Llaves / apriete
10629,"Llaves de torque 3/8 ,N°3",1,1,Fijos,4,Llaves / apriete
10632,"Llaves de torque 3/8 ,N°3",1,1,Fijos,4,Llaves / apriete
10633,"Llaves de torque 3/8 ,N°4",1,1,Fijos,4,Llaves / apriete
10656,"Llaves de torque,N°1",1,1,Fijos,4,Llaves / apriete
10657,"Llaves de torque,N°2",1,1,Fijos,4,Llaves / apriete
10333,"Martillo aluminio ,N°1",0,0,Consumible,4,Golpe / percusión
10334,"Martillo aluminio ,N°2",0,0,Consumible,4,Golpe / percusión
10335,"Martillo aluminio ,N°3",0,0,Consumible,4,Golpe / percusión
10336,"Martillo aluminio ,N°4",0,0,Consumible,4,Golpe / percusión
10337,"Martillo aluminio ,N°5",0,0,Consumible,4,Golpe / percusión
10338,"Martillo aluminio ,N°6",0,0,Consumible,4,Golpe / percusión
10309,"Maza de goma,N°1",0,0,Consumible,4,Golpe / percusión
10318,"Maza de goma,N°10",0,0,Consumible,4,Golpe / percusión
10319,"Maza de goma,N°11",0,0,Consumible,4,Golpe / percusión
10320,"Maza de goma,N°12",0,0,Consumible,4,Golpe / percusión
10321,"Maza de goma,N°13",0,0,Consumible,4,Golpe / percusión
10322,"Maza de goma,N°14",0,0,Consumible,4,Golpe / percusión
10323,"Maza de goma,N°15",0,0,Consumible,4,Golpe / percusión
10324,"Maza de goma,N°16",0,0,Consumible,4,Golpe / percusión
10325,"Maza de goma,N°17",0,0,Consumible,4,Golpe / percusión
10326,"Maza de goma,N°18",0,0,Consumible,4,Golpe / percusión
10327,"Maza de goma,N°19",0,0,Consumible,4,Golpe / percusión
10310,"Maza de goma,N°2",0,0,Consumible,4,Golpe / percusión
10328,"Maza de goma,N°20",0,0,Consumible,4,Golpe / percusión
10329,"Maza de goma,N°21",0,0,Consumible,4,Golpe / percusión
10330,"Maza de goma,N°22",0,0,Consumible,4,Golpe / percusión
10331,"Maza de goma,N°23",0,0,Consumible,4,Golpe / percusión
10332,"Maza de goma,N°24",0,0,Consumible,4,Golpe / percusión
10311,"Maza de goma,N°3",0,0,Consumible,4,Golpe / percusión
10312,"Maza de goma,N°4",0,0,Consumible,4,Golpe / percusión
10313,"Maza de goma,N°5",0,0,Consumible,4,Golpe / percusión
10314,"Maza de goma,N°6",0,0,Consumible,4,Golpe / percusión
10315,"Maza de goma,N°7",0,0,Consumible,4,Golpe / percusión
10316,"Maza de goma,N°8",0,0,Consumible,4,Golpe / percusión
10317,"Maza de goma,N°9",0,0,Consumible,4,Golpe / percusión
11848,Micrometro Digital,10,10,Consumibles,4,Metrología - Micrómetros
10014,Micrometro Exterior 0-1,6,6,Consumible,4,Metrología - Micrómetros
10020,Micrometro Exterior 0-1,7,7,Consumible,4,Metrología - Micrómetros
10063,Micrometro Exterior 0-25,40,40,Consumible,4,Metrología - Micrómetros
10000,Micrometro Exterior 2-3,7,7,Consumible,4,Metrología - Micrómetros
10008,Micrometro Exterior 2-3,6,6,Consumible,4,Metrología - Micrómetros
10124,Micrometro Interior 25-50,31,31,Consumible,4,Metrología - Micrómetros
10043,Micrometro Interior 5-30,9,9,Consumible,4,Metrología - Micrómetros
10052,Micrometro Interior 5-30,11,11,Consumible,4,Metrología - Micrómetros
10027,Micrometro Interior 50-75,12,12,Consumible,4,Metrología - Micrómetros
10039,Micrometro Interior 50-75,4,4,Consumible,4,Metrología - Micrómetros
12004,PINZA AMPERIMETRICA 1000A AMPROBE N°1,1,1,Fijos,4,Alicates / pinzas
12005,PINZA AMPERIMETRICA 1000A AMPROBE N°2,1,1,Fijos,4,Alicates / pinzas
12006,PINZA AMPERIMETRICA 1000A AMPROBE N°3,1,1,Fijos,4,Alicates / pinzas
12007,PINZA AMPERIMETRICA 1000A AMPROBE N°4,1,1,Fijos,4,Alicates / pinzas
12009,PINZA AMPERTIMETRICA 600A AMPROBE N°1,1,1,Fijos,4,Alicates / pinzas
12010,PINZA AMPERTIMETRICA 600A AMPROBE N°2,1,1,Fijos,4,Alicates / pinzas
12011,PINZA AMPERTIMETRICA 600A AMPROBE N°3,1,1,Fijos,4,Alicates / pinzas
12012,PINZA AMPERTIMETRICA 600A AMPROBE N°4,1,1,Fijos,4,Alicates / pinzas
12013,PINZA AMPERTIMETRICA 600A AMPROBE N°5,1,1,Fijos,4,Alicates / pinzas
12014,PINZA AMPERTIMETRICA 600A AMPROBE N°6,1,1,Fijos,4,Alicates / pinzas
12017,PROBADOR DE PINZA DE RESISTENCIA,1,1,Fijos,4,Alicates / pinzas
11787,"PROBADOR DE PINZA DE RESISTENCIA,N°1",1,1,Fijos,4,Alicates / pinzas
11788,"PROBADOR DE PINZA DE RESISTENCIA,N°2",1,1,Fijos,4,Alicates / pinzas
10353,Pie de metro  de 0.5,39,39,Consumible,4,Metrología - Pies de metro
10397,"Pie de metro de 0.2 ,N°1",31,31,Consumible,4,Metrología - Pies de metro
10427,Pie de metro tornero,9,9,Consumible,4,Metrología - Pies de metro
11145,Pinza Amperimétricas AC N°1,1,1,Fijos,4,Alicates / pinzas
11154,Pinza Amperimétricas AC N°10,1,1,Fijos,4,Alicates / pinzas
11155,Pinza Amperimétricas AC N°11,1,1,Fijos,4,Alicates / pinzas
11156,Pinza Amperimétricas AC N°12,1,1,Fijos,4,Alicates / pinzas
11157,Pinza Amperimétricas AC N°13,1,1,Fijos,4,Alicates / pinzas
11158,Pinza Amperimétricas AC N°14,1,1,Fijos,4,Alicates / pinzas
11159,Pinza Amperimétricas AC N°15,1,1,Fijos,4,Alicates / pinzas
11146,Pinza Amperimétricas AC N°2,1,1,Fijos,4,Alicates / pinzas
11147,Pinza Amperimétricas AC N°3,1,1,Fijos,4,Alicates / pinzas
11148,Pinza Amperimétricas AC N°4,1,1,Fijos,4,Alicates / pinzas
11149,Pinza Amperimétricas AC N°5,1,1,Fijos,4,Alicates / pinzas
11150,Pinza Amperimétricas AC N°6,1,1,Fijos,4,Alicates / pinzas
11151,Pinza Amperimétricas AC N°7,1,1,Fijos,4,Alicates / pinzas
11152,Pinza Amperimétricas AC N°8,1,1,Fijos,4,Alicates / pinzas
11153,Pinza Amperimétricas AC N°9,1,1,Fijos,4,Alicates / pinzas
11162,Pinza Amperimétricas DC N°1,1,1,Fijos,4,Alicates / pinzas
12035,Pinza Amperimétricas DC N°10,1,1,Fijos,4,Alicates / pinzas
12036,Pinza Amperimétricas DC N°11,1,1,Fijos,4,Alicates / pinzas
11163,Pinza Amperimétricas DC N°2,1,1,Fijos,4,Alicates / pinzas
11164,Pinza Amperimétricas DC N°3,1,1,Fijos,4,Alicates / pinzas
11165,Pinza Amperimétricas DC N°4,1,1,Fijos,4,Alicates / pinzas
11166,Pinza Amperimétricas DC N°5,1,1,Fijos,4,Alicates / pinzas
11167,Pinza Amperimétricas DC N°6,1,1,Fijos,4,Alicates / pinzas
11168,Pinza Amperimétricas DC N°7,1,1,Fijos,4,Alicates / pinzas
11169,Pinza Amperimétricas DC N°8,1,1,Fijos,4,Alicates / pinzas
12034,Pinza Amperimétricas DC N°9,1,1,Fijos,4,Alicates / pinzas
10814,"Pinzas para aros de piston,N°1",1,1,Fijos,4,Alicates / pinzas
10815,"Pinzas para aros de piston,N°2",1,1,Fijos,4,Alicates / pinzas
10602,"Regleta de dados allen,N°1",8,8,Fijos,4,Dados / chicharras
10301,"Set dados allen ,N°1",2,2,Fijos,4,Dados / chicharras
10302,"Set dados allen ,N°2",1,1,Fijos,4,Dados / chicharras
10303,"Set dados allen ,N°3",1,1,Fijos,4,Dados / chicharras
10299,"Set dados de estrella,N°1",1,1,Fijos,4,Dados / chicharras
10300,"Set dados de estrella,N°2",1,1,Fijos,4,Dados / chicharras
10827,"Set de llaves allen,N°1",1,1,Fijos,4,Llaves / apriete
10836,"Set de llaves allen,N°10",1,1,Fijos,4,Llaves / apriete
10837,"Set de llaves allen,N°11",1,1,Fijos,4,Llaves / apriete
10838,"Set de llaves allen,N°12",1,1,Fijos,4,Llaves / apriete
10839,"Set de llaves allen,N°13",1,1,Fijos,4,Llaves / apriete
10840,"Set de llaves allen,N°14",1,1,Fijos,4,Llaves / apriete
10841,"Set de llaves allen,N°15",1,1,Fijos,4,Llaves / apriete
10842,"Set de llaves allen,N°16",1,1,Fijos,4,Llaves / apriete
10843,"Set de llaves allen,N°17",1,1,Fijos,4,Llaves / apriete
10844,"Set de llaves allen,N°18",1,1,Fijos,4,Llaves / apriete
10845,"Set de llaves allen,N°19",1,1,Fijos,4,Llaves / apriete
10828,"Set de llaves allen,N°2",1,1,Fijos,4,Llaves / apriete
10846,"Set de llaves allen,N°20",1,1,Fijos,4,Llaves / apriete
10829,"Set de llaves allen,N°3",1,1,Fijos,4,Llaves / apriete
10830,"Set de llaves allen,N°4",1,1,Fijos,4,Llaves / apriete
10831,"Set de llaves allen,N°5",1,1,Fijos,4,Llaves / apriete
10832,"Set de llaves allen,N°6",1,1,Fijos,4,Llaves / apriete
10833,"Set de llaves allen,N°7",1,1,Fijos,4,Llaves / apriete
10834,"Set de llaves allen,N°8",1,1,Fijos,4,Llaves / apriete
10835,"Set de llaves allen,N°9",1,1,Fijos,4,Llaves / apriete
10847,Set llaves allen estrella,1,1,Fijos,4,Llaves / apriete
60034,Tenaza N1,1,1,herramienta,4,Alicates / pinzas
12249,llave de bola cuerpo 20 mm,1,1,Fijos,4,Llaves / apriete
12286,llave de paso metalica 20 mm,10,10,Fijos,4,Llaves / apriete
12285,llave de paso metalica 25 mm,10,10,Fijos,4,Llaves / apriete
12291,llave de paso paso bola ppr 25mm,10,10,Fijos,4,Llaves / apriete
12187,llave para sensor oxigeno,4,4,Fijos,4,Llaves / apriete
11228,martillos de peña,8,8,Consumibles,4,Golpe / percusión
12214,pinza a tierra,9,9,Fijos,4,Alicates / pinzas
12244,"valvula bola \""llave\"" 1/2",3,3,Fijos,4,Llaves / apriete
10940,"Alexometro , N1",1,1,Fijos,3,Metrología - Comparadores/Alexómetros
10941,"Alexometro , N2",1,1,Fijos,3,Metrología - Comparadores/Alexómetros
10942,"Alexometro , N3",1,1,Fijos,3,Metrología - Comparadores/Alexómetros
10943,"Alexometro , N4",1,1,Fijos,3,Metrología - Comparadores/Alexómetros
10944,"Alexometro , N5",1,1,Fijos,3,Metrología - Comparadores/Alexómetros
10945,"Alexometro , N6",1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12077,Alexometro N°10,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12078,Alexometro N°11,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12079,Alexometro N°12,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12080,Alexometro N°13,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12081,Alexometro N°14,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12082,Alexometro N°15,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12083,Alexometro N°16,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12084,Alexometro N°17,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12085,Alexometro N°18,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12086,Alexometro N°19,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12074,Alexometro N°7,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12075,Alexometro N°8,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
12076,Alexometro N°9,1,1,Fijos,3,Metrología - Comparadores/Alexómetros
10145,Caja kit de 108 de extractor de rodamientos SKF,1,1,Fijos,3,Extractores / pullers
10756,"Compresimetro diesel force ,N°1",1,1,Fijos,3,Otros / específico
10757,"Compresimetro diesel force ,N°2",1,1,Fijos,3,Otros / específico
10705,"Compresimetro gasolina,N°1",1,1,Fijos,3,Otros / específico
10714,"Compresimetro gasolina,N°10",1,1,Fijos,3,Otros / específico
10738,"Compresimetro gasolina,N°11",1,1,Fijos,3,Otros / específico
10739,"Compresimetro gasolina,N°12",1,1,Fijos,3,Otros / específico
10740,"Compresimetro gasolina,N°13",1,1,Fijos,3,Otros / específico
10741,"Compresimetro gasolina,N°14",1,1,Fijos,3,Otros / específico
10742,"Compresimetro gasolina,N°15",1,1,Fijos,3,Otros / específico
10743,"Compresimetro gasolina,N°16",1,1,Fijos,3,Otros / específico
12104,"Compresimetro gasolina,N°17",1,1,Fijos,3,Otros / específico
12105,"Compresimetro gasolina,N°18",1,1,Fijos,3,Otros / específico
10706,"Compresimetro gasolina,N°2",1,1,Fijos,3,Otros / específico
10707,"Compresimetro gasolina,N°3",1,1,Fijos,3,Otros / específico
10708,"Compresimetro gasolina,N°4",1,1,Fijos,3,Otros / específico
10709,"Compresimetro gasolina,N°5",1,1,Fijos,3,Otros / específico
10710,"Compresimetro gasolina,N°6",1,1,Fijos,3,Otros / específico
10711,"Compresimetro gasolina,N°7",1,1,Fijos,3,Otros / específico
10712,"Compresimetro gasolina,N°8",1,1,Fijos,3,Otros / específico
10713,"Compresimetro gasolina,N°9",1,1,Fijos,3,Otros / específico
10759,"Compresimetro para motor diesel,N°1",1,1,Fijos,3,Equipos didácticos (bombas/motores)
12101,"Compresimetro para motor diesel,N°10",1,1,Fijos,3,Equipos didácticos (bombas/motores)
12102,"Compresimetro para motor diesel,N°11",1,1,Fijos,3,Equipos didácticos (bombas/motores)
12103,"Compresimetro para motor diesel,N°12",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10760,"Compresimetro para motor diesel,N°2",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10761,"Compresimetro para motor diesel,N°3",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10762,"Compresimetro para motor diesel,N°4",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10763,"Compresimetro para motor diesel,N°5",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10764,"Compresimetro para motor diesel,N°6",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10765,"Compresimetro para motor diesel,N°7",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10766,"Compresimetro para motor diesel,N°8",1,1,Fijos,3,Equipos didácticos (bombas/motores)
10767,"Compresimetro para motor diesel,N°9",1,1,Fijos,3,Equipos didácticos (bombas/motores)
12136,EXTRACTOR DE HOMOCINETICA,1,1,Fijos,3,Extractores / pullers
12137,EXTRACTOR DE HOMOCINETICA,1,1,Fijos,3,Extractores / pullers
12138,EXTRACTOR DE HOMOCINETICA,1,1,Fijos,3,Extractores / pullers
12141,EXTRACTOR DE INYECTORES DE BOQUILLA PARA MERCEDES BENZ,1,1,Fijos,3,Extractores / pullers
12131,EXTRACTOR TAMBORES DE FRENOS,1,1,Fijos,3,Extractores / pullers
12132,EXTRACTOR TAMBORES DE FRENOS,1,1,Fijos,3,Extractores / pullers
12133,EXTRACTOR TAMBORES DE FRENOS,1,1,Fijos,3,Extractores / pullers
10925,"Extractor de anillos de piston , N°1",1,1,Fijos,3,Extractores / pullers
10934,"Extractor de anillos de piston , N°10",1,1,Fijos,3,Extractores / pullers
