codigo,nombre,stock_disponible,stock,tipo,nivel_uso,categoria
10935,"Extractor de anillos de piston , N°11",1,1,Fijos,3,Extractores / pullers
10936,"Extractor de anillos de piston , N°12",1,1,Fijos,3,Extractores / pullers
10926,"Extractor de anillos de piston , N°2",1,1,Fijos,3,Extractores / pullers
10927,"Extractor de anillos de piston , N°3",1,1,Fijos,3,Extractores / pullers
10928,"Extractor de anillos de piston , N°4",1,1,Fijos,3,Extractores / pullers
10929,"Extractor de anillos de piston , N°5",1,1,Fijos,3,Extractores / pullers
10930,"Extractor de anillos de piston , N°6",1,1,Fijos,3,Extractores / pullers
10931,"Extractor de anillos de piston , N°7",1,1,Fijos,3,Extractores / pullers
10932,"Extractor de anillos de piston , N°8",1,1,Fijos,3,Extractores / pullers
10933,"Extractor de anillos de piston , N°9",1,1,Fijos,3,Extractores / pullers
10620,"Extractor de bujia,N°1",1,1,Fijos,3,Extractores / pullers
10621,"Extractor de bujia,N°2",1,1,Fijos,3,Extractores / pullers
10622,"Extractor de bujia,N°3",1,1,Fijos,3,Extractores / pullers
10883,"Extractor de eje de tambores  ,N°1",1,1,Fijos,3,Extractores / pullers
10884,"Extractor de eje de tambores  ,N°2",1,1,Fijos,3,Extractores / pullers
10885,"Extractor de eje de tambores  ,N°3",1,1,Fijos,3,Extractores / pullers
10853,"Extractor de filtro ,N°1",1,1,Fijos,3,Extractores / pullers
10854,"Extractor de filtro ,N°2",1,1,Fijos,3,Extractores / pullers
10855,"Extractor de filtro ,N°3",1,1,Fijos,3,Extractores / pullers
10856,"Extractor de filtro ,N°4",1,1,Fijos,3,Extractores / pullers
10857,"Extractor de filtro ,N°5",1,1,Fijos,3,Extractores / pullers
10142,Extractor de golpe SKF,1,1,Fijos,3,Extractores / pullers
10863,Extractor de homocinetica,1,1,Fijos,3,Extractores / pullers
10820,Extractor de poleaN°1,1,1,Fijos,3,Extractores / pullers
10821,Extractor de poleaN°2,1,1,Fijos,3,Extractores / pullers
10822,Extractor de poleaN°3,1,1,Fijos,3,Extractores / pullers
10823,Extractor de poleaN°4,1,1,Fijos,3,Extractores / pullers
10818,Extractor de resorte,1,1,Fijos,3,Extractores / pullers
10685,"Extractor de rodamiento de transmision,N°1",1,1,Fijos,3,Extractores / pullers
10686,"Extractor de rodamiento de transmision,N°2",1,1,Fijos,3,Extractores / pullers
10687,"Extractor de rodamiento de transmision,N°3",1,1,Fijos,3,Extractores / pullers
10688,"Extractor de rodamiento de transmision,N°4",1,1,Fijos,3,Extractores / pullers
12115,"Extractor de rodamiento de transmision,N°5",1,1,Fijos,3,Extractores / pullers
12116,"Extractor de rodamiento de transmision,N°6",1,1,Fijos,3,Extractores / pullers
10146,"Extractor de rodamientos de interior SKF , n°1",1,1,Fijos,3,Extractores / pullers
10147,"Extractor de rodamientos de interior SKF , n°2",1,1,Fijos,3,Extractores / pullers
10252,Extractor de rodamientos hidráulico n°1,1,1,Fijos,3,Extractores / pullers
10886,Extractor hidraulico,1,1,Fijos,3,Extractores / pullers
10816,"Extractor hidraulico ,N°1",1,1,Fijos,3,Extractores / pullers
10817,"Extractor hidraulico ,N°2",1,1,Fijos,3,Extractores / pullers
10825,Extractor sellos y retenes,1,1,Fijos,3,Extractores / pullers
10436,Feeeler galgas,50,50,Consumible,3,Metrología - Galgas
12181,MEDIDOR DE TORQUE ANGULAR RELOJ,1,1,Fijos,3,Llaves de torque
12182,MEDIDOR DE TORQUE ANGULAR RELOJ,1,1,Fijos,3,Llaves de torque
10754,"Manifold aire acondicionado , N°1",1,1,Fijos,3,Otros / específico
10755,"Manifold aire acondicionado , N°2",1,1,Fijos,3,Otros / específico
10715,"Medidor de fuga para cilindro,N°1",1,1,Fijos,3,Otros / específico
10716,"Medidor de fuga para cilindro,N°2",1,1,Fijos,3,Otros / específico
10967,Medidor de presion de combustible,1,1,Fijos,3,Otros / específico
10848,"Medidor de torque angular ,N°1",1,1,Fijos,3,Llaves de torque
10849,"Medidor de torque angular ,N°2",1,1,Fijos,3,Llaves de torque
10850,"Medidor de torque angular ,N°3",1,1,Fijos,3,Llaves de torque
10851,"Medidor de torque angular ,N°4",1,1,Fijos,3,Llaves de torque
10852,"Medidor de torque angular ,N°5",1,1,Fijos,3,Llaves de torque
10864,Reloj comparador + base,15,15,Fijos,3,Metrología - Comparadores/Alexómetros
12106,TESTER PRESION DE ACEITE OTC,1,1,Fijos,3,Diagnóstico eléctrico/electrónico
10698,"Tester presion de aceite ,N°1",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
10699,"Tester presion de aceite ,N°2",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
10700,"Tester presion de aceite ,N°3",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
10701,"Tester presion de aceite ,N°4",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
10752,"Vacuometro,N°1",1,1,Fijos,3,Otros / específico
10753,"Vacuometro,N°2",1,1,Fijos,3,Otros / específico
12087,"Vacuometro,N°3",1,1,Fijos,3,Otros / específico
12189,extractor de seguros planos,6,6,Fijos,3,Extractores / pullers
10486,"feler radio , n°1",16,16,Consumible,3,Metrología - Galgas
11104,"feler radio , n°16",0,0,Consumibles,3,Metrología - Galgas
11177,"multitester \""uni-t\"",N°1",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11186,"multitester \""uni-t\"",N°10",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11187,"multitester \""uni-t\"",N°11",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11188,"multitester \""uni-t\"",N°12",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11189,"multitester \""uni-t\"",N°13",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11190,"multitester \""uni-t\"",N°14",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11191,"multitester \""uni-t\"",N°15",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11192,"multitester \""uni-t\"",N°16",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11193,"multitester \""uni-t\"",N°17",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11194,"multitester \""uni-t\"",N°18",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11195,"multitester \""uni-t\"",N°19",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11178,"multitester \""uni-t\"",N°2",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11196,"multitester \""uni-t\"",N°20",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11197,"multitester \""uni-t\"",N°21",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11198,"multitester \""uni-t\"",N°22",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11199,"multitester \""uni-t\"",N°23",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11200,"multitester \""uni-t\"",N°24",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11201,"multitester \""uni-t\"",N°25",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11202,"multitester \""uni-t\"",N°26",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11203,"multitester \""uni-t\"",N°27",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11204,"multitester \""uni-t\"",N°28",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11205,"multitester \""uni-t\"",N°29",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11179,"multitester \""uni-t\"",N°3",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11206,"multitester \""uni-t\"",N°30",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11869,"multitester \""uni-t\"",N°31",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11870,"multitester \""uni-t\"",N°32",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11871,"multitester \""uni-t\"",N°33",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11872,"multitester \""uni-t\"",N°34",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11873,"multitester \""uni-t\"",N°35",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11874,"multitester \""uni-t\"",N°36",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11875,"multitester \""uni-t\"",N°37",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11876,"multitester \""uni-t\"",N°38",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11877,"multitester \""uni-t\"",N°39",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11180,"multitester \""uni-t\"",N°4",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11878,"multitester \""uni-t\"",N°40",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11895,"multitester \""uni-t\"",N°41",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11896,"multitester \""uni-t\"",N°42",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11897,"multitester \""uni-t\"",N°43",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11898,"multitester \""uni-t\"",N°44",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11899,"multitester \""uni-t\"",N°45",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
12183,"multitester \""uni-t\"",N°46",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
12184,"multitester \""uni-t\"",N°47",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11181,"multitester \""uni-t\"",N°5",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11182,"multitester \""uni-t\"",N°6",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11183,"multitester \""uni-t\"",N°7",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11184,"multitester \""uni-t\"",N°8",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
11185,"multitester \""uni-t\"",N°9",1,1,Fijos,3,Diagnóstico eléctrico/electrónico
10128,Adash 4400,1,1,Fijos,2,Otros / específico
10129,"Adash 4900,n°1",1,1,Fijos,2,Otros / específico
10130,"Adash 4900,n°2",1,1,Fijos,2,Otros / específico
10230,Bomba de pistones Grande,2,2,Consumible,2,Equipos didácticos (bombas/motores)
10202,Bombas centrífugas,2,2,Consumible,2,Equipos didácticos (bombas/motores)
10227,Bombas de engranajes Plomas,3,3,Consumible,2,Equipos didácticos (bombas/motores)
10229,Bombas de engranajes Plomas,3,3,Consumible,2,Equipos didácticos (bombas/motores)
10224,Bombas de paletas Azul chica,3,3,Consumible,2,Equipos didácticos (bombas/motores)
12029,CABLES DE GENERADOR DE FUNCIONES N°1,1,1,Fijos,2,Otros / específico
12030,CABLES DE GENERADOR DE FUNCIONES N°2,1,1,Fijos,2,Otros / específico
12031,CABLES DE GENERADOR DE FUNCIONES N°3,1,1,Fijos,2,Otros / específico
12024,CAMARA TERMOGRAFICA INFIRAY N°1,1,1,Fijos,2,Otros / específico
11969,CAMARA TERMOGRAFICA INFIRAY N°2,1,1,Fijos,2,Otros / específico
11970,CAMARA TERMOGRAFICA INFIRAY N°3,1,1,Fijos,2,Otros / específico
10173,Camara termografica doble ingieneria,1,1,Fijos,2,Otros / específico
10169,Camara termografica fluke,1,1,Fijos,2,Otros / específico
10172,Camara termografica trotec,1,1,Fijos,2,Otros / específico
10165,Detector de falla por ultrasonido Sonotec,1,1,Fijos,2,Otros / específico
10164,Detector de falla por ultrasonido dople,1,1,Fijos,2,Otros / específico
10977,Escaner Obd,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11087,"Filtro de aceite kendall ,N°1",0,0,Consumibles,2,Otros / específico
11088,"Filtro de aceite kendall ,N°2",0,0,Consumibles,2,Otros / específico
11089,"Filtro de aceite kendall ,N°3",0,0,Consumibles,2,Otros / específico
10956,"Generador de funciones , N1",1,1,Fijos,2,Otros / específico
10965,"Generador de funciones , N10",1,1,Fijos,2,Otros / específico
10966,"Generador de funciones , N11",1,1,Fijos,2,Otros / específico
10957,"Generador de funciones , N2",1,1,Fijos,2,Otros / específico
10958,"Generador de funciones , N3",1,1,Fijos,2,Otros / específico
10959,"Generador de funciones , N4",1,1,Fijos,2,Otros / específico
10960,"Generador de funciones , N5",1,1,Fijos,2,Otros / específico
10961,"Generador de funciones , N6",1,1,Fijos,2,Otros / específico
10962,"Generador de funciones , N7",1,1,Fijos,2,Otros / específico
10963,"Generador de funciones , N8",1,1,Fijos,2,Otros / específico
10964,"Generador de funciones , N9",1,1,Fijos,2,Otros / específico
10234,Maletas de tinta penetrante n°1,1,1,Fijos,2,Otros / específico
10235,Maletas de tinta penetrante n°2,1,1,Fijos,2,Otros / específico
10236,Maletas de tinta penetrante n°3,11,11,Fijos,2,Otros / específico
11900,OSCILOSCOPIO ANALOGICO  N°1,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11901,OSCILOSCOPIO ANALOGICO  N°2,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11902,OSCILOSCOPIO ANALOGICO  N°3,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11903,OSCILOSCOPIO ANALOGICO  N°4,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11904,OSCILOSCOPIO ANALOGICO  N°5,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11905,OSCILOSCOPIO ANALOGICO  N°6,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11906,OSCILOSCOPIO ANALOGICO  N°7,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11907,OSCILOSCOPIO ANALOGICO  N°8,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11888,OSCILOSCOPIO DIGITALES GWINSTEK N°1,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11889,OSCILOSCOPIO DIGITALES GWINSTEK N°2,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11890,OSCILOSCOPIO DIGITALES GWINSTEK N°3,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11891,OSCILOSCOPIO DIGITALES GWINSTEK N°4,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11892,OSCILOSCOPIO DIGITALES GWINSTEK N°5,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11893,OSCILOSCOPIO DIGITALES GWINSTEK N°6,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11894,OSCILOSCOPIO DIGITALES GWINSTEK N°7,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11879,OSCILOSCOPIO DIGITALES OWON N°1,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11880,OSCILOSCOPIO DIGITALES OWON N°2,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11881,OSCILOSCOPIO DIGITALES OWON N°3,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11882,OSCILOSCOPIO DIGITALES OWON N°4,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11883,OSCILOSCOPIO DIGITALES OWON N°5,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11884,OSCILOSCOPIO DIGITALES OWON N°6,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11885,OSCILOSCOPIO DIGITALES OWON N°7,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11886,OSCILOSCOPIO DIGITALES OWON N°8,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11887,OSCILOSCOPIO DIGITALES OWON N°9,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
10976,Osciloscopio manual,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
12122,RAMAL DERIVADOR PARA EL CONTROL DEL G.E.P(GRUPO ELECTRO BOMBA),1,1,Fijos,2,Equipos didácticos (bombas/motores)
10221,Reductores chicos azules,3,3,Consumible,2,Equipos didácticos (bombas/motores)
10232,Reductores de engranes Grande,2,2,Consumible,2,Equipos didácticos (bombas/motores)
10971,Scanners Gds,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
10968,Scanners Kts 530,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
10969,Scanners Kts 570,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
10970,Scanners Kts 590,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
10975,Snap on escaner,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
11800,TACOMETRO,1,1,Fijos,2,Otros / específico
11821,TACOMETRO,1,1,Fijos,2,Otros / específico
10151,Tacometro digital azul,1,1,Fijos,2,Otros / específico
10155,Tacometro estrodoscopico,1,1,Fijos,2,Otros / específico
10152,"Tacometros Amprobe , n°1",1,1,Fijos,2,Otros / específico
10153,"Tacometros Amprobe , n°2",1,1,Fijos,2,Otros / específico
10154,"Tacometros Amprobe , n°3",1,1,Fijos,2,Otros / específico
11699,"VARIADORES DE FRECUENCIA ABB,N°1",1,1,Fijos,2,Otros / específico
11700,"VARIADORES DE FRECUENCIA ABB,N°2",1,1,Fijos,2,Otros / específico
11701,"VARIADORES DE FRECUENCIA ABB,N°3",1,1,Fijos,2,Otros / específico
11702,"VARIADORES DE FRECUENCIA ABB,N°4",1,1,Fijos,2,Otros / específico
11703,"VARIADORES DE FRECUENCIA ABB,N°5",1,1,Fijos,2,Otros / específico
11704,"VARIADORES DE FRECUENCIA ABB,N°6",1,1,Fijos,2,Otros / específico
11705,"VARIADORES DE FRECUENCIA SHNEIDER,N°1",1,1,Fijos,2,Otros / específico
11706,"VARIADORES DE FRECUENCIA SHNEIDER,N°2",1,1,Fijos,2,Otros / específico
11707,"VARIADORES DE FRECUENCIA SHNEIDER,N°3",1,1,Fijos,2,Otros / específico
12320,generador de funciones,1,1,Fijos,2,Otros / específico
12321,generador de funciones,1,1,Fijos,2,Otros / específico
12322,osciloscopio digital,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
12323,osciloscopio digital,1,1,Fijos,2,Diagnóstico eléctrico/electrónico
12381,,0,0,Fijos,1,Otros / específico
12382,,0,0,Fijos,1,Otros / específico
11860,AMPERIMETRO ANALOGICO N°1,1,1,Fijos,1,Otros / específico
11861,AMPERIMETRO ANALOGICO N°2,1,1,Fijos,1,Otros / específico
11604,"AMPERIMETRO VOLTIMETRO DIGITAL FLUKE 323,N°1",1,1,Fijos,1,Otros / específico
11605,"AMPERIMETRO VOLTIMETRO DIGITAL FLUKE 323,N°2",1,1,Fijos,1,Otros / específico
11602,"AMPERIMETRO VOLTIMETRO DIGITAL FLUKE,N°1",1,1,Fijos,1,Otros / específico
11603,"AMPERIMETRO VOLTIMETRO DIGITAL FLUKE,N°2",1,1,Fijos,1,Otros / específico
12023,ANALIZADOR  CALIDAD ENERGETICA,1,1,Fijos,1,Otros / específico
12355,ANALIZADOR DE BATERIAS,3,3,Fijos,1,Otros / específico
12139,ANALIZADOR DE BUJIA,1,1,Fijos,1,Otros / específico
12140,ANALIZADOR DE BUJIA,1,1,Fijos,1,Otros / específico
12111,ANALIZADOR DE BUJIAS N°1,1,1,Fijos,1,Otros / específico
12112,ANALIZADOR DE BUJIAS N°2,1,1,Fijos,1,Otros / específico
12067,ANALIZADOR DE CABLE Y ANTENA,1,1,Fijos,1,Otros / específico
12072,ANALIZADOR DE CALIDAD ENERGETICA,1,1,Fijos,1,Otros / específico
12125,ANALIZADOR DE GASES AUTOMOTRIZ,1,1,Fijos,1,Otros / específico
11992,ANALIZADOR DE GASES WOHLER N°1,1,1,Fijos,1,Otros / específico
11993,ANALIZADOR DE GASES WOHLER N°2,1,1,Fijos,1,Otros / específico
12002,ANALIZADOR DE REDES ELECTRICAS N°1,1,1,Fijos,1,Otros / específico
12003,ANALIZADOR DE REDES ELECTRICAS N°2,1,1,Fijos,1,Otros / específico
11796,ANALIZADORES DE REDES ELECTRICAS METREL,1,1,Fijos,1,Otros / específico
12380,ANTIPARRAS,0,0,Fijos,1,Otros / específico
60007,AUTO ESCUELA N° 1 CITROEN DS3 GASOLINA,2,2,llave_auto,1,Otros / específico
60016,AUTO ESCUELA N° 10 CITROEN BERLINGO ELECTRICO,1,1,llave_auto,1,Otros / específico
60017,AUTO ESCUELA N° 11 PEGUEOT 2008  GASOLINA,1,1,llave_auto,1,Otros / específico
60018,AUTO ESCUELA N° 12 OPEL CORSA DIESEL,2,2,llave_auto,1,Otros / específico
60019,AUTO ESCUELA N° 13 PRIUS,2,2,llave_auto,1,Otros / específico
60020,AUTO ESCUELA N° 14 IONIQ,1,1,llave_auto,1,Otros / específico
60021,AUTO ESCUELA N° 15 C4 SEDAN,1,1,llave_auto,1,Otros / específico
60033,AUTO ESCUELA N° 16 C4 SEDAN  PEGUEOT ELECTRICO,1,1,llave_auto,1,Otros / específico
60008,AUTO ESCUELA N° 2 CITROEN DS3 DIESEL,1,1,llave_auto,1,Otros / específico
60009,AUTO ESCUELA N° 3 PEGUEOT 207 GASOLINA,1,1,llave_auto,1,Otros / específico
60010,AUTO ESCUELA N° 4 CITROEN C3 PICASSO GASOLINA,2,2,llave_auto,1,Otros / específico
60011,AUTO ESCUELA N° 5  CITROEN C4 SEDAN DIESEL (BURDEO),1,1,llave_auto,1,Otros / específico
60012,AUTO ESCUELA N° 6 CITROEN C4 SEDAN DIESEL,1,1,llave_auto,1,Otros / específico
60013,AUTO ESCUELA N° 7  CITROEN C4 SEDAN DIESEL,2,2,llave_auto,1,Otros / específico
60014,AUTO ESCUELA N° 8 CITROEN C4 GRAN PICCASO GASOLINA,1,1,llave_auto,1,Otros / específico
60015,AUTO ESCUELA N° 9 CITROEN C4 PICCASO DIESEL,1,1,llave_auto,1,Otros / específico
12227,Abrazaderas 20mm,101,101,Fijos,1,Otros / específico
12229,Abrazaderas 25mm,100,100,Fijos,1,Otros / específico
12228,Abrazaderas 32mm,117,117,Fijos,1,Otros / específico
12383,Aceite de transmisión,3,3,consumible,1,Otros / específico
10978,"Aceiteras ,N°1",0,0,Consumibles,1,Otros / específico
10979,"Aceiteras ,N°2",0,0,Consumibles,1,Otros / específico
10980,"Aceiteras ,N°3",0,0,Consumibles,1,Otros / específico
10981,"Aceiteras ,N°4",0,0,Consumibles,1,Otros / específico
10982,"Aceiteras ,N°5",0,0,Consumibles,1,Otros / específico
10983,"Aceiteras ,N°6",0,0,Consumibles,1,Otros / específico
12390,Adhesivo,17,17,consumible,1,Otros / específico
11122,"Alargadores \""zapatillas\"",N°1",0,0,Fijos,1,Otros / específico
11131,"Alargadores \""zapatillas\"",N°10",0,0,Fijos,1,Otros / específico
11132,"Alargadores \""zapatillas\"",N°11",0,0,Fijos,1,Otros / específico
11133,"Alargadores \""zapatillas\"",N°12",0,0,Fijos,1,Otros / específico
